Vendor ID | Vendor Name | AAD Vendor Lead Time | AAD Vendor Cutoff Time | AAD Vendor Override date | AAD Vendor Outage Start | AAD Vendor Outage End | Address Line 1 | Address Line 2 | City | State | Zip | ISO Code | Vendor Catalog Name | Model Type
1464823|GNJ MANUFACTURING INC 01||6:00 PM||||375 Ghent Rd||Akron|OH|44333|US||
1464855|||6:00 PM||||375 Ghent Rd||Akron|OH|44333|US||
1465939|||6:00 PM||||375 Ghent Rd||Akron|OH|44333|US||
1465985|||6:00 PM||||375 Ghent Rd||Akron|OH|44333|US||
1466005|||6:00 PM||||375 Ghent Rd||Akron|OH|44333|US||
1466007|||6:00 PM||||375 Ghent Rd||Akron|OH|44333|US||
1466282|||6:00 PM||||375 Ghent Rd||Akron|OH|44333|US||
1466295|THE JEWELRY CO.||6:00 PM||||375 Ghent Rd||Akron|OH|44333|US||
1466322|||6:00 PM||||375 Ghent Rd||Akron|OH|44333|US||
1466352|||6:00 PM||||375 Ghent Rd||Akron|OH|44333|US||
1466365|||6:00 PM||||375 Ghent Rd||Akron|OH|44333|US||
1466368|||6:00 PM||||375 Ghent Rd||Akron|OH|44333|US||
1466372|||6:00 PM||||375 Ghent Rd||Akron|OH|44333|US||
1467856|PRIME DIRECT, LTD||6:00 PM||||375 Ghent Rd||Akron|OH|44333|US||
1468381|||6:00 PM||||375 Ghent Rd||Akron|OH|44333|US||
1468443|||6:00 PM||||375 Ghent Rd||Akron|OH|44333|US||
1468444|INDIGO JEWELRY, INC|7|1:30 PM||||521 5th Avenue,Ste 820||New York|NY|10175|US||
1468482|SANGHAVI JEWEL PVT., LTD||6:00 PM||||375 Ghent Rd||Akron|OH|44333|US||
1468629|||6:00 PM||||375 Ghent Rd||Akron|OH|44333|US||
1468761|ROYI SAL CO LTD||6:00 PM||||375 Ghent Rd||Akron|OH|44333|US||
1468809|||6:00 PM||||375 Ghent Rd||Akron|OH|44333|US||
1468890|||6:00 PM||||375 Ghent Rd||Akron|OH|44333|US||
1468923|||6:00 PM||||375 Ghent Rd||Akron|OH|44333|US||
1468951|||6:00 PM||||375 Ghent Rd||Akron|OH|44333|US||
1469091|||6:00 PM||||375 Ghent Rd||Akron|OH|44333|US||
1469190|||6:00 PM||||375 Ghent Rd||Akron|OH|44333|US||
1469295|||6:00 PM||||375 Ghent Rd||Akron|OH|44333|US||
1469523|||6:00 PM||||375 Ghent Rd||Akron|OH|44333|US||
1469587|||6:00 PM||||375 Ghent Rd||Akron|OH|44333|US||
1469652|||6:00 PM||||375 Ghent Rd||Akron|OH|44333|US||
1469883|||6:00 PM||||375 Ghent Rd||Akron|OH|44333|US||
1469884|INTERCONTINENTAL JEWELLERY||6:00 PM||||375 Ghent Rd||Akron|OH|44333|US||
1469953|||6:00 PM||||375 Ghent Rd||Akron|OH|44333|US||
1469954|ELF CO LTD||6:00 PM||||375 Ghent Rd||Akron|OH|44333|US||
1469955|||6:00 PM||||375 Ghent Rd||Akron|OH|44333|US||
1470127|STECKBECK JEWELRY PVT LTD||6:00 PM||||375 Ghent Rd||Akron|OH|44333|US||
1470180|KAMA SCHACHTER JEWELRY INC||6:00 PM||||375 Ghent Rd||Akron|OH|44333|US||
1470238|CI2 JEWELLERY PVT LTD||6:00 PM||||375 Ghent Rd||Akron|OH|44333|US||
1470267|NISHI PEARL CO LTD||6:00 PM||||375 Ghent Rd||Akron|OH|44333|US||
1470345|||6:00 PM||||375 Ghent Rd||Akron|OH|44333|US||
1470391|||6:00 PM||||375 Ghent Rd||Akron|OH|44333|US||
1470556|||6:00 PM||||375 Ghent Rd||Akron|OH|44333|US||
1470859|||6:00 PM||||375 Ghent Rd||Akron|OH|44333|US||
1470872|||6:00 PM||||375 Ghent Rd||Akron|OH|44333|US||
1471108|EYN CO LTD||6:00 PM||||375 Ghent Rd||Akron|OH|44333|US||
1471317|SNC JEWELS PVT LTD||6:00 PM||||375 Ghent Rd||Akron|OH|44333|US||
1471331|||6:00 PM||||375 Ghent Rd||Akron|OH|44333|US||
1471406|FIRESTAR DIAMOND INTL PVT LTD||6:00 PM||||375 Ghent Rd||Akron|OH|44333|US||
1471584|NADRI INC||6:00 PM||||375 Ghent Rd||Akron|OH|44333|US||
1471703|PRISM USA INC||6:00 PM||||375 Ghent Rd||Akron|OH|44333|US||
1472174|||6:00 PM||||375 Ghent Rd||Akron|OH|44333|US||
1472214|EASTERN ACCENTS JEWELRY LTD||6:00 PM||||375 Ghent Rd||Akron|OH|44333|US||
1472583|BLUORO SNC||6:00 PM||||375 Ghent Rd||Akron|OH|44333|US||
1472654|||6:00 PM||||375 Ghent Rd||Akron|OH|44333|US||
1472694|||6:00 PM||||375 Ghent Rd||Akron|OH|44333|US||
1472745|FANTASY INC||6:00 PM||||375 Ghent Rd||Akron|OH|44333|US||
1472852|LA ROCKS 02||6:00 PM||||375 Ghent Rd||Akron|OH|44333|US||
1472946|STERN METALS||6:00 PM||||375 Ghent Rd||Akron|OH|44333|US||
1472953|||6:00 PM||||375 Ghent Rd||Akron|OH|44333|US||
1473329|BEAUTY GEM INC||6:00 PM||||375 Ghent Rd||Akron|OH|44333|US||
1473371|||6:00 PM||||375 Ghent Rd||Akron|OH|44333|US||
1473475|SALAMANDER JEWELRY CO LTD||6:00 PM||||375 Ghent Rd||Akron|OH|44333|US||
1473477|RICHLINE ITALY SRL||6:00 PM||||375 Ghent Rd||Akron|OH|44333|US||
1473657|CORONA JEWELLERY CO LTD||6:00 PM||||375 Ghent Rd||Akron|OH|44333|US||
1473769|UNIQUE FIRST LTD||6:00 PM||||375 Ghent Rd||Akron|OH|44333|US||
1473770|||6:00 PM||||375 Ghent Rd||Akron|OH|44333|US||
1473803|SHREE RAMKRISHNA EXPORTS||6:00 PM||||375 Ghent Rd||Akron|OH|44333|US||
1473828|||6:00 PM||||375 Ghent Rd||Akron|OH|44333|US||
1473976|||6:00 PM||||375 Ghent Rd||Akron|OH|44333|US||
1474045|||6:00 PM||||375 Ghent Rd||Akron|OH|44333|US||
1474061|||6:00 PM||||375 Ghent Rd||Akron|OH|44333|US||
1474939|EMERSON HEALTHCARE||6:00 PM||||375 Ghent Rd||Akron|OH|44333|US||
1474955|GOLDEN WINGS SRL||6:00 PM||||375 Ghent Rd||Akron|OH|44333|US||
1475375|||6:00 PM||||375 Ghent Rd||Akron|OH|44333|US||
1475452|TOP GOLD SRL||6:00 PM||||375 Ghent Rd||Akron|OH|44333|US||
1475534|||6:00 PM||||375 Ghent Rd||Akron|OH|44333|US||
1475598|VM JEWELLERY||6:00 PM||||375 Ghent Rd||Akron|OH|44333|US||
1475683|||6:00 PM||||375 Ghent Rd||Akron|OH|44333|US||
1476036|||6:00 PM||||375 Ghent Rd||Akron|OH|44333|US||
1476533|||6:00 PM||||375 Ghent Rd||Akron|OH|44333|US||
1476861|SJ CONSIGNMENT VENTURE LLC||6:00 PM||||375 Ghent Rd||Akron|OH|44333|US||
1477111|||6:00 PM||||375 Ghent Rd||Akron|OH|44333|US||
1477272|||6:00 PM||||375 Ghent Rd||Akron|OH|44333|US||
1477435|7CS FASHION HOUSE LLC||6:00 PM||||375 Ghent Rd||Akron|OH|44333|US||
1477933|JPI (HK) LIMITED||6:00 PM||||375 Ghent Rd||Akron|OH|44333|US||
1478287|FDJ USA INC||6:00 PM||||375 Ghent Rd||Akron|OH|44333|US||
1478288|||6:00 PM||||375 Ghent Rd||Akron|OH|44333|US||
1478556|SUNJEWELS USA, INC||6:00 PM||||375 Ghent Rd||Akron|OH|44333|US||
1479202|FOSSIL-SKAGEN|3|1:30 PM||2022-01-17; 2022-03-15; 2022-03-29; 2022-05-30; 2022-07-04; 2022-09-05; 2022-11-24; 2022-12-23; 2022-12-26; 2022-12-30; 2023-01-02; 2023-01-16;|2022-01-17; 2022-03-15; 2022-03-29; 2022-05-30; 2022-07-04; 2022-09-05; 2022-11-24; 2022-12-23; 2022-12-26; 2022-12-30; 2023-01-02; 2023-01-16;|10615 Sanden Drive||Dallas|TX|75238|US||
1479203|||6:00 PM||||375 Ghent Rd||Akron|OH|44333|US||
1479205|||6:00 PM||||375 Ghent Rd||Akron|OH|44333|US||
1480293|JEWELRY PRINCESS MANUFACTORY C||6:00 PM||||375 Ghent Rd||Akron|OH|44333|US||
1480952|ADORE NEW YORK JEWELRY INC||6:00 PM||||375 Ghent Rd||Akron|OH|44333|US||
1481453|SIM NY CORP||6:00 PM||||375 Ghent Rd||Akron|OH|44333|US||
1481720|QUINTESSENCE JEWELRY CORP||6:00 PM||||375 Ghent Rd||Akron|OH|44333|US||
1481934|GLOBAL SOURCING LLC||6:00 PM||||375 Ghent Rd||Akron|OH|44333|US||
1482263|ACCAR LTD INC||6:00 PM||||375 Ghent Rd||Akron|OH|44333|US||
1482264|AFFINITY DESIGNS LLC||6:00 PM||||375 Ghent Rd||Akron|OH|44333|US||
1482265|||6:00 PM||||375 Ghent Rd||Akron|OH|44333|US||
1482406|ODIRO, LAB GROWN DIAMONDS||6:00 PM||||375 Ghent Rd||Akron|OH|44333|US||
1482496|||6:00 PM||||375 Ghent Rd||Akron|OH|44333|US||
15262|||6:00 PM||||375 Ghent Rd||Akron|OH|44333|US||
1531102|||6:00 PM||||375 Ghent Rd||Akron|OH|44333|US||
15627|||6:00 PM||||375 Ghent Rd||Akron|OH|44333|US||
16143|||6:00 PM||||375 Ghent Rd||Akron|OH|44333|US||
16257|||6:00 PM||||375 Ghent Rd||Akron|OH|44333|US||
17106|||6:00 PM||||375 Ghent Rd||Akron|OH|44333|US||
1738871|||6:00 PM||||375 Ghent Rd||Akron|OH|44333|US||
17474|||6:00 PM||||375 Ghent Rd||Akron|OH|44333|US||
17507|||6:00 PM||||375 Ghent Rd||Akron|OH|44333|US||
17508|||6:00 PM||||375 Ghent Rd||Akron|OH|44333|US||
17512|||6:00 PM||||375 Ghent Rd||Akron|OH|44333|US||
17515|||6:00 PM||||375 Ghent Rd||Akron|OH|44333|US||
17556|||6:00 PM||||375 Ghent Rd||Akron|OH|44333|US||
17721|||6:00 PM||||375 Ghent Rd||Akron|OH|44333|US||
17787|||6:00 PM||||375 Ghent Rd||Akron|OH|44333|US||
1816099|||6:00 PM||||375 Ghent Rd||Akron|OH|44333|US||
18273|||6:00 PM||||375 Ghent Rd||Akron|OH|44333|US||
1998400|COLIBRI INC||6:00 PM||||375 Ghent Rd||Akron|OH|44333|US||
20442|||6:00 PM||||375 Ghent Rd||Akron|OH|44333|US||
2100170|||6:00 PM||||375 Ghent Rd||Akron|OH|44333|US||
2109262|||6:00 PM||||375 Ghent Rd||Akron|OH|44333|US||
2110|||6:00 PM||||375 Ghent Rd||Akron|OH|44333|US||
23633|||6:00 PM||||375 Ghent Rd||Akron|OH|44333|US||
23638|||6:00 PM||||375 Ghent Rd||Akron|OH|44333|US||
23639|||6:00 PM||||375 Ghent Rd||Akron|OH|44333|US||
2461|||6:00 PM||||375 Ghent Rd||Akron|OH|44333|US||
2504082|||6:00 PM||||375 Ghent Rd||Akron|OH|44333|US||
25682|||6:00 PM||||375 Ghent Rd||Akron|OH|44333|US||
25716|||6:00 PM||||375 Ghent Rd||Akron|OH|44333|US||
26154|||6:00 PM||||375 Ghent Rd||Akron|OH|44333|US||
26224|||6:00 PM||||375 Ghent Rd||Akron|OH|44333|US||
26547|||6:00 PM||||375 Ghent Rd||Akron|OH|44333|US||
26709|||6:00 PM||||375 Ghent Rd||Akron|OH|44333|US||
26751|||6:00 PM||||375 Ghent Rd||Akron|OH|44333|US||
26764|||6:00 PM||||375 Ghent Rd||Akron|OH|44333|US||
2677|||6:00 PM||||375 Ghent Rd||Akron|OH|44333|US||
2678|||6:00 PM||||375 Ghent Rd||Akron|OH|44333|US||
26804|||6:00 PM||||375 Ghent Rd||Akron|OH|44333|US||
26805|||6:00 PM||||375 Ghent Rd||Akron|OH|44333|US||
26807|||6:00 PM||||375 Ghent Rd||Akron|OH|44333|US||
26922|||6:00 PM||||375 Ghent Rd||Akron|OH|44333|US||
27021|||6:00 PM||||375 Ghent Rd||Akron|OH|44333|US||
2712|||6:00 PM||||375 Ghent Rd||Akron|OH|44333|US||
27200|||6:00 PM||||375 Ghent Rd||Akron|OH|44333|US||
27201|||6:00 PM||||375 Ghent Rd||Akron|OH|44333|US||
2726479|CLYDE DUNEIER||6:00 PM||||375 Ghent Rd||Akron|OH|44333|US||
27358|||6:00 PM||||375 Ghent Rd||Akron|OH|44333|US||
27724|||6:00 PM||||375 Ghent Rd||Akron|OH|44333|US||
27840|||6:00 PM||||375 Ghent Rd||Akron|OH|44333|US||
27877|||6:00 PM||||375 Ghent Rd||Akron|OH|44333|US||
27931|||6:00 PM||||375 Ghent Rd||Akron|OH|44333|US||
27983|||6:00 PM||||375 Ghent Rd||Akron|OH|44333|US||
28205|||6:00 PM||||375 Ghent Rd||Akron|OH|44333|US||
28483|||6:00 PM||||375 Ghent Rd||Akron|OH|44333|US||
28516|||6:00 PM||||375 Ghent Rd||Akron|OH|44333|US||
28648|||6:00 PM||||375 Ghent Rd||Akron|OH|44333|US||
28694|||6:00 PM||||375 Ghent Rd||Akron|OH|44333|US||
2878|||6:00 PM||||375 Ghent Rd||Akron|OH|44333|US||
29015|||6:00 PM||||375 Ghent Rd||Akron|OH|44333|US||
29021|||6:00 PM||||375 Ghent Rd||Akron|OH|44333|US||
29038|||6:00 PM||||375 Ghent Rd||Akron|OH|44333|US||
29617|||6:00 PM||||375 Ghent Rd||Akron|OH|44333|US||
29747|||6:00 PM||||375 Ghent Rd||Akron|OH|44333|US||
2985752|EUGENE BIRO CORP||6:00 PM||||375 Ghent Rd||Akron|OH|44333|US||
30122|||6:00 PM||||375 Ghent Rd||Akron|OH|44333|US||
30222|||6:00 PM||||375 Ghent Rd||Akron|OH|44333|US||
3027208|||6:00 PM||||375 Ghent Rd||Akron|OH|44333|US||
3028990|||6:00 PM||||375 Ghent Rd||Akron|OH|44333|US||
3033008|M FABRIKANT & SONS INC||6:00 PM||||375 Ghent Rd||Akron|OH|44333|US||
30374|||6:00 PM||||375 Ghent Rd||Akron|OH|44333|US||
30474|||6:00 PM||||375 Ghent Rd||Akron|OH|44333|US||
30476|||6:00 PM||||375 Ghent Rd||Akron|OH|44333|US||
30527|||6:00 PM||||375 Ghent Rd||Akron|OH|44333|US||
30528|||6:00 PM||||375 Ghent Rd||Akron|OH|44333|US||
30529|||6:00 PM||||375 Ghent Rd||Akron|OH|44333|US||
30548|||6:00 PM||||375 Ghent Rd||Akron|OH|44333|US||
3060670|THE FANTASY DIAMOND CORP||6:00 PM||||375 Ghent Rd||Akron|OH|44333|US||
3069|||6:00 PM||||375 Ghent Rd||Akron|OH|44333|US||
30729|||6:00 PM||||375 Ghent Rd||Akron|OH|44333|US||
3075|||6:00 PM||||375 Ghent Rd||Akron|OH|44333|US||
30754|||6:00 PM||||375 Ghent Rd||Akron|OH|44333|US||
3076|||6:00 PM||||375 Ghent Rd||Akron|OH|44333|US||
3084522|||6:00 PM||||375 Ghent Rd||Akron|OH|44333|US||
3128|||6:00 PM||||375 Ghent Rd||Akron|OH|44333|US||
31295|||6:00 PM||||375 Ghent Rd||Akron|OH|44333|US||
31369|||6:00 PM||||375 Ghent Rd||Akron|OH|44333|US||
31377|||6:00 PM||||375 Ghent Rd||Akron|OH|44333|US||
31431|||6:00 PM||||375 Ghent Rd||Akron|OH|44333|US||
31471|||6:00 PM||||375 Ghent Rd||Akron|OH|44333|US||
31489|||6:00 PM||||375 Ghent Rd||Akron|OH|44333|US||
31490|||6:00 PM||||375 Ghent Rd||Akron|OH|44333|US||
31539|||6:00 PM||||375 Ghent Rd||Akron|OH|44333|US||
31567|||6:00 PM||||375 Ghent Rd||Akron|OH|44333|US||
31568|||6:00 PM||||375 Ghent Rd||Akron|OH|44333|US||
31646|||6:00 PM||||375 Ghent Rd||Akron|OH|44333|US||
31654|||6:00 PM||||375 Ghent Rd||Akron|OH|44333|US||
31679|||6:00 PM||||375 Ghent Rd||Akron|OH|44333|US||
32016|||6:00 PM||||375 Ghent Rd||Akron|OH|44333|US||
32017|||6:00 PM||||375 Ghent Rd||Akron|OH|44333|US||
3254919|SWISS ARMY BRANDS INC||6:00 PM||||375 Ghent Rd||Akron|OH|44333|US||
3308806|||6:00 PM||||375 Ghent Rd||Akron|OH|44333|US||
3415114|CHARLES GARNIER PARIS INC||6:00 PM||||375 Ghent Rd||Akron|OH|44333|US||
3515954|||6:00 PM||||375 Ghent Rd||Akron|OH|44333|US||
3622198|||6:00 PM||||375 Ghent Rd||Akron|OH|44333|US||
3664653|SAMUEL AARON INC 01||6:00 PM||||375 Ghent Rd||Akron|OH|44333|US||
3883|||6:00 PM||||375 Ghent Rd||Akron|OH|44333|US||
4066874|ESQUIRE WATCH CO||6:00 PM||||375 Ghent Rd||Akron|OH|44333|US||
4237848|||6:00 PM||||375 Ghent Rd||Akron|OH|44333|US||
4365961|||6:00 PM||||375 Ghent Rd||Akron|OH|44333|US||
4525|||6:00 PM||||375 Ghent Rd||Akron|OH|44333|US||
4859757|||6:00 PM||||375 Ghent Rd||Akron|OH|44333|US||
4912077|||6:00 PM||||375 Ghent Rd||Akron|OH|44333|US||
50002|||6:00 PM||||375 Ghent Rd||Akron|OH|44333|US||
50008|||6:00 PM||||375 Ghent Rd||Akron|OH|44333|US||
50039|||6:00 PM||||375 Ghent Rd||Akron|OH|44333|US||
50041|||6:00 PM||||375 Ghent Rd||Akron|OH|44333|US||
50047|||6:00 PM||||375 Ghent Rd||Akron|OH|44333|US||
50093|||6:00 PM||||375 Ghent Rd||Akron|OH|44333|US||
50094|||6:00 PM||||375 Ghent Rd||Akron|OH|44333|US||
50105|||6:00 PM||||375 Ghent Rd||Akron|OH|44333|US||
50161|||6:00 PM||||375 Ghent Rd||Akron|OH|44333|US||
50167|||6:00 PM||||375 Ghent Rd||Akron|OH|44333|US||
50194|||6:00 PM||||375 Ghent Rd||Akron|OH|44333|US||
50196|||6:00 PM||||375 Ghent Rd||Akron|OH|44333|US||
50208|||6:00 PM||||375 Ghent Rd||Akron|OH|44333|US||
50209|||6:00 PM||||375 Ghent Rd||Akron|OH|44333|US||
50227|||6:00 PM||||375 Ghent Rd||Akron|OH|44333|US||
50252|||6:00 PM||||375 Ghent Rd||Akron|OH|44333|US||
5026|||6:00 PM||||375 Ghent Rd||Akron|OH|44333|US||
50267|||6:00 PM||||375 Ghent Rd||Akron|OH|44333|US||
50275|||6:00 PM||||375 Ghent Rd||Akron|OH|44333|US||
50312|||6:00 PM||||375 Ghent Rd||Akron|OH|44333|US||
50314|||6:00 PM||||375 Ghent Rd||Akron|OH|44333|US||
50320|||6:00 PM||||375 Ghent Rd||Akron|OH|44333|US||
5034|||6:00 PM||||375 Ghent Rd||Akron|OH|44333|US||
50347|||6:00 PM||||375 Ghent Rd||Akron|OH|44333|US||
5115043|||6:00 PM||||375 Ghent Rd||Akron|OH|44333|US||
5253125|||6:00 PM||||375 Ghent Rd||Akron|OH|44333|US||
529305|||6:00 PM||||375 Ghent Rd||Akron|OH|44333|US||
5331541|WITTNAUER INTERNATIONAL INC||6:00 PM||||375 Ghent Rd||Akron|OH|44333|US||
5380415|LP WATCH GROUP||6:00 PM||||375 Ghent Rd||Akron|OH|44333|US||
541|||6:00 PM||||375 Ghent Rd||Akron|OH|44333|US||
5559943|||6:00 PM||||375 Ghent Rd||Akron|OH|44333|US||
5633284|||6:00 PM||||375 Ghent Rd||Akron|OH|44333|US||
5805841|||6:00 PM||||375 Ghent Rd||Akron|OH|44333|US||
5891809|||6:00 PM||||375 Ghent Rd||Akron|OH|44333|US||
5897|||6:00 PM||||375 Ghent Rd||Akron|OH|44333|US||
5955|||6:00 PM||||375 Ghent Rd||Akron|OH|44333|US||
597005|||6:00 PM||||375 Ghent Rd||Akron|OH|44333|US||
6001|||6:00 PM||||375 Ghent Rd||Akron|OH|44333|US||
6034|||6:00 PM||||375 Ghent Rd||Akron|OH|44333|US||
6095|||6:00 PM||||375 Ghent Rd||Akron|OH|44333|US||
6108|||6:00 PM||||375 Ghent Rd||Akron|OH|44333|US||
6161137|||6:00 PM||||375 Ghent Rd||Akron|OH|44333|US||
6186001|||6:00 PM||||375 Ghent Rd||Akron|OH|44333|US||
6199|||6:00 PM||||375 Ghent Rd||Akron|OH|44333|US||
6265|||6:00 PM||||375 Ghent Rd||Akron|OH|44333|US||
6266|||6:00 PM||||375 Ghent Rd||Akron|OH|44333|US||
6267|||6:00 PM||||375 Ghent Rd||Akron|OH|44333|US||
6268|||6:00 PM||||375 Ghent Rd||Akron|OH|44333|US||
632505|||6:00 PM||||375 Ghent Rd||Akron|OH|44333|US||
6470|||6:00 PM||||375 Ghent Rd||Akron|OH|44333|US||
6589840|TACHE USA INC||6:00 PM||||375 Ghent Rd||Akron|OH|44333|US||
6600167|||6:00 PM||||375 Ghent Rd||Akron|OH|44333|US||
6601579|||6:00 PM||||375 Ghent Rd||Akron|OH|44333|US||
6601694|||6:00 PM||||375 Ghent Rd||Akron|OH|44333|US||
6628499|||6:00 PM||||375 Ghent Rd||Akron|OH|44333|US||
6663|||6:00 PM||||375 Ghent Rd||Akron|OH|44333|US||
6664|||6:00 PM||||375 Ghent Rd||Akron|OH|44333|US||
6681|||6:00 PM||||375 Ghent Rd||Akron|OH|44333|US||
6721|||6:00 PM||||375 Ghent Rd||Akron|OH|44333|US||
679605|||6:00 PM||||375 Ghent Rd||Akron|OH|44333|US||
6974281|||6:00 PM||||375 Ghent Rd||Akron|OH|44333|US||
7020|||6:00 PM||||375 Ghent Rd||Akron|OH|44333|US||
7046667|PRESTIGE JEWELLERY CO.||6:00 PM||||375 Ghent Rd||Akron|OH|44333|US||
7133804|||6:00 PM||||375 Ghent Rd||Akron|OH|44333|US||
713800|||6:00 PM||||375 Ghent Rd||Akron|OH|44333|US||
7173644|||6:00 PM||||375 Ghent Rd||Akron|OH|44333|US||
7233281|||6:00 PM||||375 Ghent Rd||Akron|OH|44333|US||
7258908|||6:00 PM||||375 Ghent Rd||Akron|OH|44333|US||
759720|||6:00 PM||||375 Ghent Rd||Akron|OH|44333|US||
7628456|||6:00 PM||||375 Ghent Rd||Akron|OH|44333|US||
767392|||6:00 PM||||375 Ghent Rd||Akron|OH|44333|US||
7696800|SAKOURA DESIGN LTD.||6:00 PM||||375 Ghent Rd||Akron|OH|44333|US||
7717549|||6:00 PM||||375 Ghent Rd||Akron|OH|44333|US||
7772957|||6:00 PM||||375 Ghent Rd||Akron|OH|44333|US||
8005555|||6:00 PM||||375 Ghent Rd||Akron|OH|44333|US||
8005605|||6:00 PM||||375 Ghent Rd||Akron|OH|44333|US||
80325|||6:00 PM||||375 Ghent Rd||Akron|OH|44333|US||
807289|||6:00 PM||||375 Ghent Rd||Akron|OH|44333|US||
8328320|STANLEY CREATIONS INC||6:00 PM||||375 Ghent Rd||Akron|OH|44333|US||
8335424|||6:00 PM||||375 Ghent Rd||Akron|OH|44333|US||
8458564|||6:00 PM||||375 Ghent Rd||Akron|OH|44333|US||
8466401|SUBERI BROTHERS||6:00 PM||||375 Ghent Rd||Akron|OH|44333|US||
8561250|||6:00 PM||||375 Ghent Rd||Akron|OH|44333|US||
8599953|SWATCH GROUP US (TISSOT)||6:00 PM||||375 Ghent Rd||Akron|OH|44333|US||
866384|||6:00 PM||||375 Ghent Rd||Akron|OH|44333|US||
874255|||6:00 PM||||375 Ghent Rd||Akron|OH|44333|US||
8833063|||6:00 PM||||375 Ghent Rd||Akron|OH|44333|US||
8874331|OTC INTERNATIONAL LTD||6:00 PM||||375 Ghent Rd||Akron|OH|44333|US||
8888|||6:00 PM||||375 Ghent Rd||Akron|OH|44333|US||
8892283|||6:00 PM||||375 Ghent Rd||Akron|OH|44333|US||
8905390|||6:00 PM||||375 Ghent Rd||Akron|OH|44333|US||
9036401|||6:00 PM||||375 Ghent Rd||Akron|OH|44333|US||
9220138|||6:00 PM||||375 Ghent Rd||Akron|OH|44333|US||
9242488|L I D LTD||6:00 PM||||375 Ghent Rd||Akron|OH|44333|US||
9623|||6:00 PM||||375 Ghent Rd||Akron|OH|44333|US||
9747312|||6:00 PM||||375 Ghent Rd||Akron|OH|44333|US||
977835|||6:00 PM||||375 Ghent Rd||Akron|OH|44333|US||
9832|||6:00 PM||||375 Ghent Rd||Akron|OH|44333|US||
9870718|||6:00 PM||||375 Ghent Rd||Akron|OH|44333|US||
9991852|||6:00 PM||||375 Ghent Rd||Akron|OH|44333|US||
9997784|||6:00 PM||||375 Ghent Rd||Akron|OH|44333|US||
9999184|||6:00 PM||||375 Ghent Rd||Akron|OH|44333|US||
9999786|RENE BARGUEIRAS INC||6:00 PM||||375 Ghent Rd||Akron|OH|44333|US||
734413000|MOVADO GROUP INC JARED|5|1:30 PM||||650 FROM ROAD|SUITE 375|PARAMUS|NJ|07652-3556|US|MOVADO JARED|2
734416000|COACH WATCHES JARED|5|11:59 PM||||650 FROM ROAD|SUITE 375|PARAMUS|NJ|07562|US|COACH JARED|2
734419000|OLIVIA BURTON JARED|5|11:59 PM||||650 FROM ROAD|SUITE 375|PARAMUS|NJ|07652|US|OLIVA BURTON JARED|2
734422000|DIESEL - FOSSIL PARTNERS JARED||11:59 PM||||901 S CENTRAL EXPRESSWAY||RICHARDSON|TX|75080|US|DIESEL FOSSIL JARED|2
730613000|JACMEL JEWELRY INC||||||375 Ghent Rd||Akron|OH|44333|US||
733900000|KONSTANT JEWELS INC|10|1:30 PM||2022-10-05; 2022-10-24; 2022-10-26;|2022-10-05; 2022-10-24; 2022-10-26;|2637 MARY ST||LA CRESCENTA|CA|91214|US|KONSTANT|2
701708000|ROLEX WATCH CORP.||11:59 PM||||375 Ghent Rd||Akron|OH|44333|US||
731935000|INTERGOLD INDIA (I) PVT LTD||||||375 Ghent Rd||Akron|OH|44333|US||
734425000|LUMOS SCINTILLATION INC||11:59 PM||||375 Ghent Rd||Akron|OH|44333|US||
1111111|UPS DALLAS|1|2:00 PM||2021-11-25; 2021-12-24; 2021-12-31; 2022-01-03; 2022-01-17; 2022-03-15; 2022-05-30; 2022-07-04; 2022-09-05; 2022-11-24; 2022-12-25; 2022-12-30; 2023-01-02;|2021-11-25; 2021-12-24; 2021-12-31; 2022-01-03; 2022-01-17; 2022-03-15; 2022-05-30; 2022-07-04; 2022-09-05; 2022-11-24; 2022-12-25; 2022-12-30; 2023-01-02;|2220 Outer Loop||Louisville|KY|40219|US||
2222222|MOVECA|2|11:00 AM||2021-12-27; 2022-01-03; 2022-01-18; 2022-02-21; 2022-03-15; 2022-04-15; 2022-05-23; 2022-07-01; 2022-09-05; 2022-10-10; 2022-12-23; 2022-12-26; 2023-01-02;|2021-12-28; 2022-01-07; 2022-01-21; 2022-02-21; 2022-03-15; 2022-04-15; 2022-05-23; 2022-07-01; 2022-09-05; 2022-10-10; 2022-12-23; 2022-12-26; 2023-01-02;|61 McPherson St||Markham|ON|L3R3L3|CA||
734431000|EVOLUTION DIAMONDS LLC||||||375 Ghent Rd||Akron|OH|44333|US|EVOLUTION DIAMONDS LLC|2
734437000|BULOVA CORPORATION JARED|2|1:30 PM||||350 FIFTH AVENUE|29TH FLOOR|NEW YORK|NY|10118|US|BULOVA JARED|2
732998000|BEST BUY PRODUCTS INC MALL||||||375 Ghent Rd||Akron|OH|44333|US||
734011000|IMANI BROTHERS LLC MALL||||||10 W 46TH ST SUITE 1601||NEW YORK|NY|10036|US||
734324000|VLC DISTRIBUTION MALL BRANDED|3|1:30 PM||||16255 PORT NW||HOUSTON|TX|77041|US|VLC MALL|2
734440000|AKDC-AKRON DIST CENTER|2|12:00 PM||||375 GHENT RD||AKRON|OH|44333|US||1
734441000|SJIL AKRON|2|12:00 PM||||30 FOUNDATION PLACE||BARBERTON|OH|44203|US||1
