VendorOutageDates.aadSignetVendor,AAD Vendor Outage,Time created,Type,Time modified,Owner,PK,Is blocked for processing
SignetVendor[8797633218518],Mon Jan 16 00:00:00 CST 2023,Thu Jul 06 02:35:31 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:31 CDT 2023,Null,8867099787936,FALSE
SignetVendor[8797633218518],Mon Jan 02 00:00:00 CST 2023,Thu Jul 06 02:35:31 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:31 CDT 2023,Null,8867099755168,FALSE
SignetVendor[8797633218518],Fri Dec 30 00:00:00 CST 2022,Thu Jul 06 02:35:31 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:31 CDT 2023,Null,8867099722400,FALSE
SignetVendor[8797633218518],Mon Dec 26 00:00:00 CST 2022,Thu Jul 06 02:35:31 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:31 CDT 2023,Null,8867099689632,FALSE
SignetVendor[8797633218518],Fri Dec 23 00:00:00 CST 2022,Thu Jul 06 02:35:31 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:31 CDT 2023,Null,8867099656864,FALSE
SignetVendor[8797633218518],Thu Nov 24 00:00:00 CST 2022,Thu Jul 06 02:35:31 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:31 CDT 2023,Null,8867099624096,FALSE
SignetVendor[8797633218518],Mon Sep 05 00:00:00 CDT 2022,Thu Jul 06 02:35:31 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:31 CDT 2023,Null,8867099591328,FALSE
SignetVendor[8797633218518],Mon Jul 04 00:00:00 CDT 2022,Thu Jul 06 02:35:31 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:31 CDT 2023,Null,8867099558560,FALSE
SignetVendor[8797633218518],Mon May 30 00:00:00 CDT 2022,Thu Jul 06 02:35:31 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:31 CDT 2023,Null,8867099525792,FALSE
SignetVendor[8797633218518],Tue Mar 29 00:00:00 CDT 2022,Thu Jul 06 02:35:31 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:31 CDT 2023,Null,8867099493024,FALSE
SignetVendor[8797633218518],Tue Mar 15 00:00:00 CDT 2022,Thu Jul 06 02:35:31 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:31 CDT 2023,Null,8867099460256,FALSE
SignetVendor[8797633218518],Mon Jan 17 00:00:00 CST 2022,Thu Jul 06 02:35:31 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:31 CDT 2023,Null,8867099427488,FALSE
SignetVendor[8797633185750],Mon Jan 16 00:00:00 CST 2023,Thu Jul 06 02:35:31 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:31 CDT 2023,Null,8867099394720,FALSE
SignetVendor[8797633185750],Mon Jan 02 00:00:00 CST 2023,Thu Jul 06 02:35:31 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:31 CDT 2023,Null,8867099361952,FALSE
SignetVendor[8797633185750],Fri Dec 30 00:00:00 CST 2022,Thu Jul 06 02:35:31 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:31 CDT 2023,Null,8867099329184,FALSE
SignetVendor[8797633185750],Mon Dec 26 00:00:00 CST 2022,Thu Jul 06 02:35:31 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:31 CDT 2023,Null,8867099296416,FALSE
SignetVendor[8797633185750],Fri Dec 23 00:00:00 CST 2022,Thu Jul 06 02:35:31 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:31 CDT 2023,Null,8867099263648,FALSE
SignetVendor[8797633185750],Thu Nov 24 00:00:00 CST 2022,Thu Jul 06 02:35:31 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:31 CDT 2023,Null,8867099230880,FALSE
SignetVendor[8797633185750],Mon Sep 05 00:00:00 CDT 2022,Thu Jul 06 02:35:31 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:31 CDT 2023,Null,8867099198112,FALSE
SignetVendor[8797633185750],Mon Jul 04 00:00:00 CDT 2022,Thu Jul 06 02:35:31 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:31 CDT 2023,Null,8867099165344,FALSE
SignetVendor[8797633185750],Mon May 30 00:00:00 CDT 2022,Thu Jul 06 02:35:31 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:31 CDT 2023,Null,8867099132576,FALSE
SignetVendor[8797633185750],Tue Mar 29 00:00:00 CDT 2022,Thu Jul 06 02:35:31 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:31 CDT 2023,Null,8867099099808,FALSE
SignetVendor[8797633185750],Tue Mar 15 00:00:00 CDT 2022,Thu Jul 06 02:35:31 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:31 CDT 2023,Null,8867099067040,FALSE
SignetVendor[8797633185750],Mon Jan 17 00:00:00 CST 2022,Thu Jul 06 02:35:31 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:31 CDT 2023,Null,8867099034272,FALSE
SignetVendor[8797633152982],Mon Jan 16 00:00:00 CST 2023,Thu Jul 06 02:35:31 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:31 CDT 2023,Null,8867099001504,FALSE
SignetVendor[8797633152982],Mon Jan 02 00:00:00 CST 2023,Thu Jul 06 02:35:31 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:31 CDT 2023,Null,8867098968736,FALSE
SignetVendor[8797633152982],Fri Dec 30 00:00:00 CST 2022,Thu Jul 06 02:35:31 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:31 CDT 2023,Null,8867098935968,FALSE
SignetVendor[8797633152982],Mon Dec 26 00:00:00 CST 2022,Thu Jul 06 02:35:31 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:31 CDT 2023,Null,8867098903200,FALSE
SignetVendor[8797633152982],Fri Dec 23 00:00:00 CST 2022,Thu Jul 06 02:35:31 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:31 CDT 2023,Null,8867098870432,FALSE
SignetVendor[8797633152982],Thu Nov 24 00:00:00 CST 2022,Thu Jul 06 02:35:31 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:31 CDT 2023,Null,8867098837664,FALSE
SignetVendor[8797633152982],Mon Sep 05 00:00:00 CDT 2022,Thu Jul 06 02:35:31 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:31 CDT 2023,Null,8867098804896,FALSE
SignetVendor[8797633152982],Mon Jul 04 00:00:00 CDT 2022,Thu Jul 06 02:35:31 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:31 CDT 2023,Null,8867098772128,FALSE
SignetVendor[8797633152982],Mon May 30 00:00:00 CDT 2022,Thu Jul 06 02:35:31 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:31 CDT 2023,Null,8867098739360,FALSE
SignetVendor[8797633152982],Tue Mar 29 00:00:00 CDT 2022,Thu Jul 06 02:35:31 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:31 CDT 2023,Null,8867098706592,FALSE
SignetVendor[8797633152982],Tue Mar 15 00:00:00 CDT 2022,Thu Jul 06 02:35:31 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:31 CDT 2023,Null,8867098673824,FALSE
SignetVendor[8797633152982],Mon Jan 17 00:00:00 CST 2022,Thu Jul 06 02:35:31 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:31 CDT 2023,Null,8867098641056,FALSE
SignetVendor[8797567616982],Tue Mar 29 00:00:00 CDT 2022,Thu Jul 06 02:35:31 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:31 CDT 2023,Null,8867098608288,FALSE
SignetVendor[8797567616982],Tue Mar 15 00:00:00 CDT 2022,Thu Jul 06 02:35:31 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:31 CDT 2023,Null,8867098575520,FALSE
SignetVendor[8797567616982],Mon Jan 17 00:00:00 CST 2022,Thu Jul 06 02:35:31 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:31 CDT 2023,Null,8867098542752,FALSE
SignetVendor[8797534881750],Tue Mar 29 00:00:00 CDT 2022,Thu Jul 06 02:35:31 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:31 CDT 2023,Null,8867098509984,FALSE
SignetVendor[8797534881750],Tue Mar 15 00:00:00 CDT 2022,Thu Jul 06 02:35:31 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:31 CDT 2023,Null,8867098477216,FALSE
SignetVendor[8797534881750],Mon Jan 17 00:00:00 CST 2022,Thu Jul 06 02:35:31 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:31 CDT 2023,Null,8867098444448,FALSE
SignetVendor[8797534881750],Fri Jan 14 00:00:00 CST 2022,Thu Jul 06 02:35:31 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:31 CDT 2023,Null,8867098411680,FALSE
SignetVendor[8797534881750],Thu Jan 13 00:00:00 CST 2022,Thu Jul 06 02:35:31 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:31 CDT 2023,Null,8867098378912,FALSE
SignetVendor[8797534881750],Wed Jan 12 00:00:00 CST 2022,Thu Jul 06 02:35:31 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:31 CDT 2023,Null,8867098346144,FALSE
SignetVendor[8797534881750],Tue Jan 11 00:00:00 CST 2022,Thu Jul 06 02:35:30 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:30 CDT 2023,Null,8867098313376,FALSE
SignetVendor[8797534881750],Mon Jan 10 00:00:00 CST 2022,Thu Jul 06 02:35:30 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:30 CDT 2023,Null,8867098280608,FALSE
SignetVendor[8797534881750],Fri Jan 07 00:00:00 CST 2022,Thu Jul 06 02:35:30 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:30 CDT 2023,Null,8867098247840,FALSE
SignetVendor[8797534881750],Thu Jan 06 00:00:00 CST 2022,Thu Jul 06 02:35:30 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:30 CDT 2023,Null,8867098215072,FALSE
SignetVendor[8797534881750],Wed Jan 05 00:00:00 CST 2022,Thu Jul 06 02:35:30 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:30 CDT 2023,Null,8867098182304,FALSE
SignetVendor[8797534881750],Tue Jan 04 00:00:00 CST 2022,Thu Jul 06 02:35:30 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:30 CDT 2023,Null,8867098149536,FALSE
SignetVendor[8797534881750],Mon Jan 03 00:00:00 CST 2022,Thu Jul 06 02:35:30 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:30 CDT 2023,Null,8867098116768,FALSE
SignetVendor[8797534848982],Tue Mar 29 00:00:00 CDT 2022,Thu Jul 06 02:35:30 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:30 CDT 2023,Null,8867098084000,FALSE
SignetVendor[8797534848982],Tue Mar 15 00:00:00 CDT 2022,Thu Jul 06 02:35:30 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:30 CDT 2023,Null,8867098051232,FALSE
SignetVendor[8797534848982],Mon Jan 17 00:00:00 CST 2022,Thu Jul 06 02:35:30 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:30 CDT 2023,Null,8867098018464,FALSE
SignetVendor[8797404039126],Mon May 31 00:00:00 CDT 2021,Thu Jul 06 02:35:30 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:30 CDT 2023,Null,8867097985696,FALSE
SignetVendor[8797404006358],Tue Mar 29 00:00:00 CDT 2022,Thu Jul 06 02:35:30 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:30 CDT 2023,Null,8867097952928,FALSE
SignetVendor[8797404006358],Tue Mar 15 00:00:00 CDT 2022,Thu Jul 06 02:35:30 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:30 CDT 2023,Null,8867097920160,FALSE
SignetVendor[8797404006358],Mon Jan 17 00:00:00 CST 2022,Thu Jul 06 02:35:30 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:30 CDT 2023,Null,8867097887392,FALSE
SignetVendor[8797403973590],Tue Mar 29 00:00:00 CDT 2022,Thu Jul 06 02:35:30 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:30 CDT 2023,Null,8867097854624,FALSE
SignetVendor[8797403973590],Tue Mar 15 00:00:00 CDT 2022,Thu Jul 06 02:35:30 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:30 CDT 2023,Null,8867097821856,FALSE
SignetVendor[8797403973590],Mon Jan 17 00:00:00 CST 2022,Thu Jul 06 02:35:30 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:30 CDT 2023,Null,8867097789088,FALSE
SignetVendor[8797403940822],Tue Mar 15 00:00:00 CDT 2022,Thu Jul 06 02:35:30 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:30 CDT 2023,Null,8867097756320,FALSE
SignetVendor[8797403940822],Fri Jan 21 00:00:00 CST 2022,Thu Jul 06 02:35:30 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:30 CDT 2023,Null,8867097723552,FALSE
SignetVendor[8797403940822],Thu Jan 20 00:00:00 CST 2022,Thu Jul 06 02:35:30 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:30 CDT 2023,Null,8867097690784,FALSE
SignetVendor[8797403940822],Wed Jan 19 00:00:00 CST 2022,Thu Jul 06 02:35:30 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:30 CDT 2023,Null,8867097658016,FALSE
SignetVendor[8797403940822],Tue Jan 18 00:00:00 CST 2022,Thu Jul 06 02:35:30 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:30 CDT 2023,Null,8867097625248,FALSE
SignetVendor[8797403940822],Fri Jan 07 00:00:00 CST 2022,Thu Jul 06 02:35:30 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:30 CDT 2023,Null,8867097592480,FALSE
SignetVendor[8797403940822],Thu Jan 06 00:00:00 CST 2022,Thu Jul 06 02:35:30 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:30 CDT 2023,Null,8867097559712,FALSE
SignetVendor[8797403940822],Wed Jan 05 00:00:00 CST 2022,Thu Jul 06 02:35:30 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:30 CDT 2023,Null,8867097526944,FALSE
SignetVendor[8797403940822],Tue Jan 04 00:00:00 CST 2022,Thu Jul 06 02:35:30 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:30 CDT 2023,Null,8867097494176,FALSE
SignetVendor[8797403940822],Mon Jan 03 00:00:00 CST 2022,Thu Jul 06 02:35:30 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:30 CDT 2023,Null,8867097461408,FALSE
SignetVendor[8797403940822],Tue Dec 28 00:00:00 CST 2021,Thu Jul 06 02:35:30 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:30 CDT 2023,Null,8867097428640,FALSE
SignetVendor[8797403940822],Mon Dec 27 00:00:00 CST 2021,Thu Jul 06 02:35:30 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:30 CDT 2023,Null,8867097395872,FALSE
SignetVendor[8797403908054],Mon Jan 16 00:00:00 CST 2023,Thu Jul 06 02:35:30 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:30 CDT 2023,Null,8867097363104,FALSE
SignetVendor[8797403908054],Mon Jan 02 00:00:00 CST 2023,Thu Jul 06 02:35:30 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:30 CDT 2023,Null,8867097330336,FALSE
SignetVendor[8797403908054],Mon Dec 26 00:00:00 CST 2022,Thu Jul 06 02:35:30 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:30 CDT 2023,Null,8867097297568,FALSE
SignetVendor[8797403908054],Thu Nov 24 00:00:00 CST 2022,Thu Jul 06 02:35:30 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:30 CDT 2023,Null,8867097264800,FALSE
SignetVendor[8797403908054],Mon Sep 05 00:00:00 CDT 2022,Thu Jul 06 02:35:30 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:30 CDT 2023,Null,8867097232032,FALSE
SignetVendor[8797403908054],Mon Jul 04 00:00:00 CDT 2022,Thu Jul 06 02:35:30 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:30 CDT 2023,Null,8867097199264,FALSE
SignetVendor[8797403908054],Mon May 30 00:00:00 CDT 2022,Thu Jul 06 02:35:30 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:30 CDT 2023,Null,8867097166496,FALSE
SignetVendor[8797403908054],Tue Mar 15 00:00:00 CDT 2022,Thu Jul 06 02:35:30 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:30 CDT 2023,Null,8867097133728,FALSE
SignetVendor[8797403908054],Mon Jan 17 00:00:00 CST 2022,Thu Jul 06 02:35:30 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:30 CDT 2023,Null,8867097100960,FALSE
SignetVendor[8797403908054],Mon Jan 10 00:00:00 CST 2022,Thu Jul 06 02:35:30 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:30 CDT 2023,Null,8867097068192,FALSE
SignetVendor[8797403908054],Fri Jan 07 00:00:00 CST 2022,Thu Jul 06 02:35:30 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:30 CDT 2023,Null,8867097035424,FALSE
SignetVendor[8797403908054],Thu Jan 06 00:00:00 CST 2022,Thu Jul 06 02:35:30 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:30 CDT 2023,Null,8867097002656,FALSE
SignetVendor[8797403908054],Wed Jan 05 00:00:00 CST 2022,Thu Jul 06 02:35:30 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:30 CDT 2023,Null,8867096969888,FALSE
SignetVendor[8797403908054],Fri Dec 31 00:00:00 CST 2021,Thu Jul 06 02:35:30 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:30 CDT 2023,Null,8867096937120,FALSE
SignetVendor[8797403908054],Fri Dec 24 00:00:00 CST 2021,Thu Jul 06 02:35:30 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:30 CDT 2023,Null,8867096904352,FALSE
SignetVendor[8797403908054],Thu Nov 25 00:00:00 CST 2021,Thu Jul 06 02:35:30 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:30 CDT 2023,Null,8867096871584,FALSE
SignetVendor[8797338240982],Tue Mar 29 00:00:00 CDT 2022,Thu Jul 06 02:35:30 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:30 CDT 2023,Null,8867096838816,FALSE
SignetVendor[8797338240982],Tue Mar 15 00:00:00 CDT 2022,Thu Jul 06 02:35:30 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:30 CDT 2023,Null,8867096806048,FALSE
SignetVendor[8797338240982],Mon Feb 21 00:00:00 CST 2022,Thu Jul 06 02:35:30 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:30 CDT 2023,Null,8867096773280,FALSE
SignetVendor[8797338240982],Mon Jan 17 00:00:00 CST 2022,Thu Jul 06 02:35:30 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:30 CDT 2023,Null,8867096740512,FALSE
SignetVendor[8797272836054],Thu Nov 24 00:00:00 CST 2022,Thu Jul 06 02:35:30 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:30 CDT 2023,Null,8867096707744,FALSE
SignetVendor[8797272836054],Tue Mar 15 00:00:00 CDT 2022,Thu Jul 06 02:35:30 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:30 CDT 2023,Null,8867096674976,FALSE
SignetVendor[8797272836054],Sat Dec 25 00:00:00 CST 2021,Thu Jul 06 02:35:30 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:30 CDT 2023,Null,8867096642208,FALSE
SignetVendor[8797272836054],Thu Nov 25 00:00:00 CST 2021,Thu Jul 06 02:35:30 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:30 CDT 2023,Null,8867096609440,FALSE
SignetVendor[8797272803286],Tue Mar 15 00:00:00 CDT 2022,Thu Jul 06 02:35:30 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:30 CDT 2023,Null,8867096576672,FALSE
SignetVendor[8797272803286],Mon Jan 03 00:00:00 CST 2022,Thu Jul 06 02:35:30 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:30 CDT 2023,Null,8867096543904,FALSE
SignetVendor[8797272803286],Tue Dec 28 00:00:00 CST 2021,Thu Jul 06 02:35:30 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:30 CDT 2023,Null,8867096511136,FALSE
SignetVendor[8797272803286],Mon Dec 27 00:00:00 CST 2021,Thu Jul 06 02:35:30 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:30 CDT 2023,Null,8867096478368,FALSE
SignetVendor[8797272770518],Thu Nov 24 00:00:00 CST 2022,Thu Jul 06 02:35:30 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:30 CDT 2023,Null,8867096445600,FALSE
SignetVendor[8797272770518],Tue Mar 15 00:00:00 CDT 2022,Thu Jul 06 02:35:30 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:30 CDT 2023,Null,8867096412832,FALSE
SignetVendor[8797272770518],Sat Dec 25 00:00:00 CST 2021,Thu Jul 06 02:35:30 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:30 CDT 2023,Null,8867096380064,FALSE
SignetVendor[8797272770518],Thu Nov 25 00:00:00 CST 2021,Thu Jul 06 02:35:30 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:30 CDT 2023,Null,8867096347296,FALSE
SignetVendor[8797272737750],Thu Nov 24 00:00:00 CST 2022,Thu Jul 06 02:35:30 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:30 CDT 2023,Null,8867096314528,FALSE
SignetVendor[8797272737750],Tue Mar 15 00:00:00 CDT 2022,Thu Jul 06 02:35:30 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:30 CDT 2023,Null,8867096281760,FALSE
SignetVendor[8797272737750],Sat Dec 25 00:00:00 CST 2021,Thu Jul 06 02:35:30 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:30 CDT 2023,Null,8867096248992,FALSE
SignetVendor[8797272737750],Thu Nov 25 00:00:00 CST 2021,Thu Jul 06 02:35:30 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:30 CDT 2023,Null,8867096216224,FALSE
SignetVendor[8797043361750],Tue Mar 29 00:00:00 CDT 2022,Thu Jul 06 02:35:30 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:30 CDT 2023,Null,8867096183456,FALSE
SignetVendor[8797043361750],Tue Mar 15 00:00:00 CDT 2022,Thu Jul 06 02:35:30 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:30 CDT 2023,Null,8867096150688,FALSE
SignetVendor[8797043361750],Mon Jan 17 00:00:00 CST 2022,Thu Jul 06 02:35:30 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:30 CDT 2023,Null,8867096117920,FALSE
SignetVendor[8797043328982],Tue Mar 29 00:00:00 CDT 2022,Thu Jul 06 02:35:30 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:30 CDT 2023,Null,8867096085152,FALSE
SignetVendor[8797043328982],Tue Mar 15 00:00:00 CDT 2022,Thu Jul 06 02:35:30 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:30 CDT 2023,Null,8867096052384,FALSE
SignetVendor[8797043328982],Mon Jan 17 00:00:00 CST 2022,Thu Jul 06 02:35:30 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:30 CDT 2023,Null,8867096019616,FALSE
SignetVendor[8796977858518],Tue Mar 29 00:00:00 CDT 2022,Thu Jul 06 02:35:30 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:30 CDT 2023,Null,8867095986848,FALSE
SignetVendor[8796977858518],Tue Mar 15 00:00:00 CDT 2022,Thu Jul 06 02:35:30 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:30 CDT 2023,Null,8867095954080,FALSE
SignetVendor[8796977858518],Mon Jan 17 00:00:00 CST 2022,Thu Jul 06 02:35:30 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:30 CDT 2023,Null,8867095921312,FALSE
SignetVendor[8796977825750],Tue Mar 29 00:00:00 CDT 2022,Thu Jul 06 02:35:30 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:30 CDT 2023,Null,8867095888544,FALSE
SignetVendor[8796977825750],Tue Mar 15 00:00:00 CDT 2022,Thu Jul 06 02:35:30 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:30 CDT 2023,Null,8867095855776,FALSE
SignetVendor[8796977825750],Mon Jan 17 00:00:00 CST 2022,Thu Jul 06 02:35:30 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:30 CDT 2023,Null,8867095823008,FALSE
SignetVendor[8796977792982],Tue Mar 29 00:00:00 CDT 2022,Thu Jul 06 02:35:30 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:30 CDT 2023,Null,8867095790240,FALSE
SignetVendor[8796977792982],Tue Mar 15 00:00:00 CDT 2022,Thu Jul 06 02:35:30 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:30 CDT 2023,Null,8867095757472,FALSE
SignetVendor[8796977792982],Mon Jan 17 00:00:00 CST 2022,Thu Jul 06 02:35:30 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:30 CDT 2023,Null,8867095724704,FALSE
SignetVendor[8796912256982],Tue Mar 29 00:00:00 CDT 2022,Thu Jul 06 02:35:30 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:30 CDT 2023,Null,8867095691936,FALSE
SignetVendor[8796912256982],Tue Mar 15 00:00:00 CDT 2022,Thu Jul 06 02:35:30 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:30 CDT 2023,Null,8867095659168,FALSE
SignetVendor[8796912256982],Mon Jan 17 00:00:00 CST 2022,Thu Jul 06 02:35:30 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:30 CDT 2023,Null,8867095626400,FALSE
SignetVendor[8796912256982],Fri Jan 07 00:00:00 CST 2022,Thu Jul 06 02:35:30 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:30 CDT 2023,Null,8867095593632,FALSE
SignetVendor[8796912256982],Thu Jan 06 00:00:00 CST 2022,Thu Jul 06 02:35:30 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:30 CDT 2023,Null,8867095560864,FALSE
SignetVendor[8796912256982],Wed Jan 05 00:00:00 CST 2022,Thu Jul 06 02:35:29 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:29 CDT 2023,Null,8867095528096,FALSE
SignetVendor[8796912256982],Tue Jan 04 00:00:00 CST 2022,Thu Jul 06 02:35:29 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:29 CDT 2023,Null,8867095495328,FALSE
SignetVendor[8796912256982],Mon Jan 03 00:00:00 CST 2022,Thu Jul 06 02:35:29 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:29 CDT 2023,Null,8867095462560,FALSE
SignetVendor[8796879521750],Tue Mar 29 00:00:00 CDT 2022,Thu Jul 06 02:35:29 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:29 CDT 2023,Null,8867095429792,FALSE
SignetVendor[8796879521750],Tue Mar 15 00:00:00 CDT 2022,Thu Jul 06 02:35:29 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:29 CDT 2023,Null,8867095397024,FALSE
SignetVendor[8796879521750],Mon Jan 17 00:00:00 CST 2022,Thu Jul 06 02:35:29 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:29 CDT 2023,Null,8867095364256,FALSE
SignetVendor[8796879488982],Tue Mar 29 00:00:00 CDT 2022,Thu Jul 06 02:35:29 CDT 2023,VendorOutageDates,Thu Jul 06 02:35:29 CDT 2023,Null,8867095331488,FALSE
